"","date","time","U","W_tilt","W_stow","B","E_stow","E_tilt"
"20587","11/21/2023"," 01:45:00 AM",0,0,0,0,0,0
"20588","11/21/2023"," 02:00:00 AM",0,0,0,0,0,0
"20589","11/21/2023"," 02:15:00 AM",0,0,0,0,0,0
"20590","11/21/2023"," 02:30:00 AM",0,0,0,0,0,0
"20591","11/21/2023"," 02:45:00 AM",0,0,0,0,0,0
"20592","11/21/2023"," 03:00:00 AM",0,0,0,0,0,0
"20593","11/21/2023"," 03:15:00 AM",0,0,0,0,0,0
"20594","11/21/2023"," 03:30:00 AM",0,0,0,0,0,0
"20595","11/21/2023"," 03:45:00 AM",0,0,0,0,0,0
"20596","11/21/2023"," 04:00:00 AM",0,0,0,0,0,0
"20597","11/21/2023"," 04:15:00 AM",0,0,0,0,0,0
"20598","11/21/2023"," 04:30:00 AM",0,0,0,0,0,0
"20599","11/21/2023"," 04:45:00 AM",0,0,0,0,0,0
"20600","11/21/2023"," 05:00:00 AM",0,0,0,0,0,0
"20601","11/21/2023"," 05:15:00 AM",0,0,0,0,0,0
"20602","11/21/2023"," 05:30:00 AM",0,0,0,0,0,0
"20603","11/21/2023"," 05:45:00 AM",0,0,0,0,0,0
"20604","11/21/2023"," 06:00:00 AM",0,0,0,0,0,0
"20605","11/21/2023"," 06:15:00 AM",0,0,0,0,0,0
"20606","11/21/2023"," 06:30:00 AM",0,0,0,0,0,0
"20607","11/21/2023"," 06:45:00 AM",0,0,0,0,0,0
"20608","11/21/2023"," 07:00:00 AM",0,0,0,0,0,0
"20609","11/21/2023"," 07:15:00 AM",0,0,0,0,0,0
"20610","11/21/2023"," 07:30:00 AM",0,0,0,0,0,0
"20611","11/21/2023"," 07:45:00 AM",0,0,0,0,0,0
"20612","11/21/2023"," 08:00:00 AM",0,0,0,0,0,0
"20613","11/21/2023"," 08:15:00 AM",0,0,0,0,0,0
"20614","11/21/2023"," 08:30:00 AM",0,0,0,0,0,0
"20615","11/21/2023"," 08:45:00 AM",0,0,0,0,0,0
"20616","11/21/2023"," 09:00:00 AM",0,0,0,0,0.034,0
"20617","11/21/2023"," 09:15:00 AM",0,0,0,0,0.017,0
"20618","11/21/2023"," 09:30:00 AM",0,0,0,0,0,0
"20619","11/21/2023"," 09:45:00 AM",0,0,0,0,0,0
"20620","11/21/2023"," 10:00:00 AM",0,0,0,0,0.221,0
"20621","11/21/2023"," 10:15:00 AM",0,0,0,0.051,0.409,0
"20622","11/21/2023"," 10:30:00 AM",0,0,0,0,0.017,0
"20623","11/21/2023"," 10:45:00 AM",0,0,0,0.068,0.238,0
"20624","11/21/2023"," 11:00:00 AM",0,0,0,0.136,0.409,0
"20625","11/21/2023"," 11:15:00 AM",0,0,0,0.051,0.153,0
"20626","11/21/2023"," 11:30:00 AM",0,0,0,0.034,0.545,0.034
"20627","11/21/2023"," 11:45:00 AM",0,0,0,0,0.204,0
"20628","11/21/2023"," 12:00:00 PM",0,0,0,0.017,0.085,0
"20629","11/21/2023"," 12:15:00 PM",0,0,0,0.051,1.055,0.119
"20630","11/21/2023"," 12:30:00 PM",0,0,0,0,0.238,0
"20631","11/21/2023"," 12:45:00 PM",0,0,0,0,0.017,0
"20632","11/21/2023"," 01:00:00 PM",0,0,0,0.017,0.034,0
"20633","11/21/2023"," 01:15:00 PM",0,0,0.255,0.017,0.034,0
"20634","11/21/2023"," 01:30:00 PM",0,0,0.732,0.034,0.085,0
"20635","11/21/2023"," 01:45:00 PM",0,0,0.017,0.051,0.698,0.034
"20636","11/21/2023"," 02:00:00 PM",0,0,0.391,0.017,0,0
"20637","11/21/2023"," 02:15:00 PM",0,0,0.102,0,0,0
"20638","11/21/2023"," 02:30:00 PM",0,0,0,0,0,0
"20639","11/21/2023"," 02:45:00 PM",0,0,0,0,0,0
"20640","11/21/2023"," 03:00:00 PM",0,0,0,0,0,0
"20641","11/21/2023"," 03:15:00 PM",0,0,0,0,0,0
"20642","11/21/2023"," 03:30:00 PM",0,0,0,0,0,0
"20643","11/21/2023"," 03:45:00 PM",0,0,0,0,0,0
"20644","11/21/2023"," 04:00:00 PM",0,0,0,0,0,0
"20645","11/21/2023"," 04:15:00 PM",0,0,0,0,0,0
"20646","11/21/2023"," 04:30:00 PM",0,0,0,0,0,0
"20647","11/21/2023"," 04:45:00 PM",0,0,0,0,0,0
"20648","11/21/2023"," 05:00:00 PM",0,0,0,0,0,0
"20649","11/21/2023"," 05:15:00 PM",0,0,0,0,0,0
"20650","11/21/2023"," 05:30:00 PM",0,0,0,0,0,0
"20651","11/21/2023"," 05:45:00 PM",0,0,0,0,0,0
"20652","11/21/2023"," 06:00:00 PM",0,0,0,0,0,0
"20653","11/21/2023"," 06:15:00 PM",0,0,0,0,0,0
"20654","11/21/2023"," 06:30:00 PM",0,0,0,0,0,0
"20655","11/21/2023"," 06:45:00 PM",0,0,0,0,0,0
"20656","11/21/2023"," 07:00:00 PM",0,0,0,0,0,0
"20657","11/21/2023"," 07:15:00 PM",0,0,0,0,0,0
"20658","11/21/2023"," 07:30:00 PM",0,0,0,0,0,0
"20659","11/21/2023"," 07:45:00 PM",0,0,0,0,0,0
"20660","11/21/2023"," 08:00:00 PM",0,0,0,0,0,0
"20661","11/21/2023"," 08:15:00 PM",0,0,0,0,0,0
"20662","11/21/2023"," 08:30:00 PM",0,0,0,0,0,0
"20663","11/21/2023"," 08:45:00 PM",0,0,0,0,0,0
"20664","11/21/2023"," 09:00:00 PM",0.306,6.562,9.077,2.26,6.681,0
"20665","11/21/2023"," 09:15:00 PM",0.034,6.596,8.515,2.702,5.489,0
"20666","11/21/2023"," 09:30:00 PM",0.034,1.004,3.502,2.753,4.728,0.034
"20667","11/21/2023"," 09:45:00 PM",0.017,0.068,1.532,2.379,2.277,0
"20668","11/21/2023"," 10:00:00 PM",0,0.051,0.851,1.668,1.174,0
"20669","11/21/2023"," 10:15:00 PM",0,0.051,0.221,0.936,0.187,0
"20670","11/21/2023"," 10:30:00 PM",0,0.034,0.102,0.647,0.102,0
"20671","11/21/2023"," 10:45:00 PM",0,0.017,0.221,0.613,0.255,0
"20672","11/21/2023"," 11:00:00 PM",0,0.102,0.426,0.715,0.426,0
"20673","11/21/2023"," 11:15:00 PM",0,0.017,0.034,0.749,0.034,0
"20674","11/21/2023"," 11:30:00 PM",0,0,0.017,0.698,0.017,0
"20675","11/21/2023"," 11:45:00 PM",0,0.017,0,0.732,0,0
"20676","11/22/2023"," 12:00:00 AM",0,0,0,0.715,0,0
"20677","11/22/2023"," 12:15:00 AM",0,0,0.017,0.681,0,0
"20678","11/22/2023"," 12:30:00 AM",0,0,0,0.681,0,0
"20679","11/22/2023"," 12:45:00 AM",0,0.017,0,0.596,0,0
"20680","11/22/2023"," 01:00:00 AM",0,0,0,0.528,0,0
"20681","11/22/2023"," 01:15:00 AM",0,0,0,0.46,0,0
"20682","11/22/2023"," 01:30:00 AM",0,0,0,0.34,0,0
"20683","11/22/2023"," 01:45:00 AM",0,0,0,0.051,0,0
"20684","11/22/2023"," 02:00:00 AM",0,0,0,0.017,0,0
"20685","11/22/2023"," 02:15:00 AM",0,0,0,0,0,0
"20686","11/22/2023"," 02:30:00 AM",0,0,0,0,0,0
"20687","11/22/2023"," 02:45:00 AM",0,0,0,0,0,0
"20688","11/22/2023"," 03:00:00 AM",0,0,0,0,0,0
"20689","11/22/2023"," 03:15:00 AM",0,0,0,0,0,0
"20690","11/22/2023"," 03:30:00 AM",0,0,0,0,0,0
"20691","11/22/2023"," 03:45:00 AM",0,0,0,0,0,0
"20692","11/22/2023"," 04:00:00 AM",0,0,0,0,0,0
"20693","11/22/2023"," 04:15:00 AM",0,0,0,0,0,0
"20694","11/22/2023"," 04:30:00 AM",0,0,0,0,0,0
"20695","11/22/2023"," 04:45:00 AM",0,0,0,0,0,0
"20696","11/22/2023"," 05:00:00 AM",0,0,0,0,0,0
"20697","11/22/2023"," 05:15:00 AM",0,0,0,0,0,0
"20698","11/22/2023"," 05:30:00 AM",0,0,0,0,0,0
"20699","11/22/2023"," 05:45:00 AM",0,0,0,0,0,0
"20700","11/22/2023"," 06:00:00 AM",0,0,0,0,0,0
"20701","11/22/2023"," 06:15:00 AM",0,0,0,0,0,0
"20702","11/22/2023"," 06:30:00 AM",0,0,0,0,0,0
"20703","11/22/2023"," 06:45:00 AM",0,0,0,0,0,0
"20704","11/22/2023"," 07:00:00 AM",0,0,0,0,0,0
"20705","11/22/2023"," 07:15:00 AM",0,0,0,0,0,0
"20706","11/22/2023"," 07:30:00 AM",0,0,0,0.017,0,0
"20707","11/22/2023"," 07:45:00 AM",0,0,0,0,0,0
"20708","11/22/2023"," 08:00:00 AM",0,0,0,0,0,0
"20709","11/22/2023"," 08:15:00 AM",0,0,0,0,0,0
"20710","11/22/2023"," 08:30:00 AM",0,0,0,0,0,0
"20711","11/22/2023"," 08:45:00 AM",0,0,0,0,0,0
"20712","11/22/2023"," 09:00:00 AM",0,0,0,0,0,0
"20713","11/22/2023"," 09:15:00 AM",0,0,0,0,0,0
"20714","11/22/2023"," 09:30:00 AM",0,0,0,0,0,0
"20715","11/22/2023"," 09:45:00 AM",0,0,0,0,0,0
"20716","11/22/2023"," 10:00:00 AM",0,0,0,0,0,0
"20717","11/22/2023"," 10:15:00 AM",0,0,0,0,0,0
"20718","11/22/2023"," 10:30:00 AM",0,0,0,0,0,0
"20719","11/22/2023"," 10:45:00 AM",0,0,0,0,0,0
"20720","11/22/2023"," 11:00:00 AM",0,0,0,0,0,0
"20721","11/22/2023"," 11:15:00 AM",0,0,0,0,0,0
"20722","11/22/2023"," 11:30:00 AM",0,0,0,0,0,0
"20723","11/22/2023"," 11:45:00 AM",0,0,0,0,0,0
"20724","11/22/2023"," 12:00:00 PM",0,0,0,0,0,0
"20725","11/22/2023"," 12:15:00 PM",0,0,0,0,0,0
"20726","11/22/2023"," 12:30:00 PM",0,0,0,0,0,0
"20727","11/22/2023"," 12:45:00 PM",0,0,0,0,0,0
"20728","11/22/2023"," 01:00:00 PM",0,0,0,0,0,0
"20729","11/22/2023"," 01:15:00 PM",0,0,0,0,0,0
"20730","11/22/2023"," 01:30:00 PM",0,0,0,0,0,0
"20731","11/22/2023"," 01:45:00 PM",0,0,0,0,0,0
"20732","11/22/2023"," 02:00:00 PM",0,0,0,0,0,0
"20733","11/22/2023"," 02:15:00 PM",0,0,0,0,0,0
"20734","11/22/2023"," 02:30:00 PM",0,0,0,0,0,0
"20735","11/22/2023"," 02:45:00 PM",0,0,0,0,0,0
"20736","11/22/2023"," 03:00:00 PM",0,0,0,0,0,0
"20737","11/22/2023"," 03:15:00 PM",0,0,0,0,0,0
"20738","11/22/2023"," 03:30:00 PM",0,0,0,0,0,0
"20739","11/22/2023"," 03:45:00 PM",0,0,0,0,0,0
"20740","11/22/2023"," 04:00:00 PM",0,0,0,0,0,0
"20741","11/22/2023"," 04:15:00 PM",0,0,0,0,0,0
"20742","11/22/2023"," 04:30:00 PM",0,0,0,0,0,0
"20743","11/22/2023"," 04:45:00 PM",0,0,0,0,0,0
"20744","11/22/2023"," 05:00:00 PM",0,0,0,0,0,0
"20745","11/22/2023"," 05:15:00 PM",0,0,0,0,0,0
"20746","11/22/2023"," 05:30:00 PM",0,0,0,0,0,0
"20747","11/22/2023"," 05:45:00 PM",0,0,0,0,0,0
"20748","11/22/2023"," 06:00:00 PM",0,0,0,0,0,0
"20749","11/22/2023"," 06:15:00 PM",0,0,0,0,0,0
"20750","11/22/2023"," 06:30:00 PM",0,0,0,0,0,0
"20751","11/22/2023"," 06:45:00 PM",0,0,0,0,0,0
"20752","11/22/2023"," 07:00:00 PM",0,0,0,0,0,0
"20753","11/22/2023"," 07:15:00 PM",0,0,0,0,0,0
"20754","11/22/2023"," 07:30:00 PM",0,0,0,0,0,0
"20755","11/22/2023"," 07:45:00 PM",0,0,0,0,0,0
"20756","11/22/2023"," 08:00:00 PM",0,0,0,0,0,0
"20757","11/22/2023"," 08:15:00 PM",0,0,0,0,0,0
"20758","11/22/2023"," 08:30:00 PM",0,0,0,0,0,0
"20759","11/22/2023"," 08:45:00 PM",0,0,0,0,0,0
"20760","11/22/2023"," 09:00:00 PM",0,0,0,0,0,0
"20761","11/22/2023"," 09:15:00 PM",0,0,0,0,0,0
"20762","11/22/2023"," 09:30:00 PM",0,0,0,0,0,0
"20763","11/22/2023"," 09:45:00 PM",0,0,0,0,0,0
"20764","11/22/2023"," 10:00:00 PM",0,0,0,0,0,0
"20765","11/22/2023"," 10:15:00 PM",0,0,0,0,0,0
"20766","11/22/2023"," 10:30:00 PM",0,0,0,0,0,0
"20767","11/22/2023"," 10:45:00 PM",0,0,0,0,0,0
"20768","11/22/2023"," 11:00:00 PM",0,0,0,0,0,0
"20769","11/22/2023"," 11:15:00 PM",0,0,0,0,0,0
"20770","11/22/2023"," 11:30:00 PM",0,0,0,0,0,0
"20771","11/22/2023"," 11:45:00 PM",0,0,0,0,0,0
"20772","11/23/2023"," 12:00:00 AM",0,0,0,0,0,0
"20773","11/23/2023"," 12:15:00 AM",0,0,0,0,0,0
"20774","11/23/2023"," 12:30:00 AM",0,0,0,0,0,0
"20775","11/23/2023"," 12:45:00 AM",0,0,0,0,0,0
"20776","11/23/2023"," 01:00:00 AM",0,0,0,0,0,0
"20777","11/23/2023"," 01:15:00 AM",0,0,0,0,0,0
"20778","11/23/2023"," 01:30:00 AM",0,0,0,0,0,0
"20779","11/23/2023"," 01:45:00 AM",0,0,0,0,0,0
"20780","11/23/2023"," 02:00:00 AM",0,0,0,0,0,0
"20781","11/23/2023"," 02:15:00 AM",0,0,0,0,0,0
"20782","11/23/2023"," 02:30:00 AM",0,0,0,0,0,0
"20783","11/23/2023"," 02:45:00 AM",0,0,0,0,0,0
"20784","11/23/2023"," 03:00:00 AM",0,0,0,0,0,0
"20785","11/23/2023"," 03:15:00 AM",0,0,0,0,0,0
"20786","11/23/2023"," 03:30:00 AM",0,0,0,0,0,0
"20787","11/23/2023"," 03:45:00 AM",0,0,0,0,0,0
"20788","11/23/2023"," 04:00:00 AM",0,0,0,0,0,0
"20789","11/23/2023"," 04:15:00 AM",0,0,0,0,0,0
"20790","11/23/2023"," 04:30:00 AM",0,0,0,0,0,0
"20791","11/23/2023"," 04:45:00 AM",0,0,0,0,0,0
"20792","11/23/2023"," 05:00:00 AM",0,0,0,0,0,0
"20793","11/23/2023"," 05:15:00 AM",0,0,0,0,0,0
"20794","11/23/2023"," 05:30:00 AM",0,0,0,0,0,0
"20795","11/23/2023"," 05:45:00 AM",0,0,0,0,0,0
"20796","11/23/2023"," 06:00:00 AM",0,0,0,0,0,0
"20797","11/23/2023"," 06:15:00 AM",0,0,0,0,0,0
"20798","11/23/2023"," 06:30:00 AM",0,0,0,0,0,0
"20799","11/23/2023"," 06:45:00 AM",0,0,0,0,0,0
"20800","11/23/2023"," 07:00:00 AM",0,0,0,0,0,0
"20801","11/23/2023"," 07:15:00 AM",0,0,0,0,0,0
"20802","11/23/2023"," 07:30:00 AM",0,0,0,0,0,0
"20803","11/23/2023"," 07:45:00 AM",0,0,0,0,0,0
"20804","11/23/2023"," 08:00:00 AM",0,0,0,0,0,0
"20805","11/23/2023"," 08:15:00 AM",0,0,0,0,0,0
"20806","11/23/2023"," 08:30:00 AM",0,0,0,0,0,0
"20807","11/23/2023"," 08:45:00 AM",0,0,0,0,0,0
"20808","11/23/2023"," 09:00:00 AM",0,0,0,0,0,0
"20809","11/23/2023"," 09:15:00 AM",0,0,0,0,0,0
"20810","11/23/2023"," 09:30:00 AM",0,0,0,0,0,0
"20811","11/23/2023"," 09:45:00 AM",0,0,0,0,0,0
"20812","11/23/2023"," 10:00:00 AM",0,0,0,0,0,0
"20813","11/23/2023"," 10:15:00 AM",0,0,0,0,0,0
"20814","11/23/2023"," 10:30:00 AM",0,0,0,0,0,0
"20815","11/23/2023"," 10:45:00 AM",0,0,0,0,0,0
"20816","11/23/2023"," 11:00:00 AM",0,0,0,0,0,0
"20817","11/23/2023"," 11:15:00 AM",0,0,0,0,0,0
"20818","11/23/2023"," 11:30:00 AM",0,0,0,0,0,0
"20819","11/23/2023"," 11:45:00 AM",0,0,0,0,0,0
"20820","11/23/2023"," 12:00:00 PM",0,0,0,0,0,0
"20821","11/23/2023"," 12:15:00 PM",0,0,0,0,0,0
"20822","11/23/2023"," 12:30:00 PM",0,0,0,0,0,0
"20823","11/23/2023"," 12:45:00 PM",0,0,0,0,0,0
"20824","11/23/2023"," 01:00:00 PM",0,0,0,0,0,0
"20825","11/23/2023"," 01:15:00 PM",0,0,0,0,0,0
"20826","11/23/2023"," 01:30:00 PM",0,0,0,0,0,0
"20827","11/23/2023"," 01:45:00 PM",0,0,0,0,0,0
"20828","11/23/2023"," 02:00:00 PM",0,0,0,0,0,0
"20829","11/23/2023"," 02:15:00 PM",0,0,0,0,0,0
"20830","11/23/2023"," 02:30:00 PM",0,0,0,0,0,0
"20831","11/23/2023"," 02:45:00 PM",0,0,0,0,0,0
"20832","11/23/2023"," 03:00:00 PM",0,0,0,0,0,0
"20833","11/23/2023"," 03:15:00 PM",0,0,0,0,0,0
"20834","11/23/2023"," 03:30:00 PM",0,0,0,0,0,0
"20835","11/23/2023"," 03:45:00 PM",0,0,0,0,0,0
"20836","11/23/2023"," 04:00:00 PM",0,0,0,0,0,0
"20837","11/23/2023"," 04:15:00 PM",0,0,0,0,0,0
"20838","11/23/2023"," 04:30:00 PM",0,0,0,0,0,0
"20839","11/23/2023"," 04:45:00 PM",0,0,0,0,0,0
"20840","11/23/2023"," 05:00:00 PM",0,0,0,0,0,0
"20841","11/23/2023"," 05:15:00 PM",0,0,0,0,0,0
"20842","11/23/2023"," 05:30:00 PM",0,0,0,0,0,0
"20843","11/23/2023"," 05:45:00 PM",0,0,0,0,0,0
"20844","11/23/2023"," 06:00:00 PM",0,0,0,0,0,0
"20845","11/23/2023"," 06:15:00 PM",0,0,0,0,0,0
"20846","11/23/2023"," 06:30:00 PM",0,0,0,0,0,0
"20847","11/23/2023"," 06:45:00 PM",0,0,0,0,0,0
"20848","11/23/2023"," 07:00:00 PM",0,0,0,0,0,0
"20849","11/23/2023"," 07:15:00 PM",0,0,0,0,0,0
"20850","11/23/2023"," 07:30:00 PM",0,0,0,0,0,0
"20851","11/23/2023"," 07:45:00 PM",0,0,0,0,0,0
"20852","11/23/2023"," 08:00:00 PM",0,0,0,0,0,0
"20853","11/23/2023"," 08:15:00 PM",0,0,0,0,0,0
"20854","11/23/2023"," 08:30:00 PM",0,0,0,0,0,0
"20855","11/23/2023"," 08:45:00 PM",0,0,0,0,0,0
"20856","11/23/2023"," 09:00:00 PM",0,0,0,0,0,0
"20857","11/23/2023"," 09:15:00 PM",0,0,0,0,0,0
"20858","11/23/2023"," 09:30:00 PM",0,0,0,0,0,0
"20859","11/23/2023"," 09:45:00 PM",0,0,0,0,0.017,0
"20860","11/23/2023"," 10:00:00 PM",0,0,0.017,0,0.051,0
"20861","11/23/2023"," 10:15:00 PM",0,0,0.017,0,0.034,0
"20862","11/23/2023"," 10:30:00 PM",0,0,0.085,0,0.068,0
"20863","11/23/2023"," 10:45:00 PM",0,0,0.034,0.017,0.034,0
"20864","11/23/2023"," 11:00:00 PM",0,0,0.068,0.017,0.068,0
"20865","11/23/2023"," 11:15:00 PM",0,0,0.153,0.068,0.136,0
"20866","11/23/2023"," 11:30:00 PM",0,0,0.051,0.051,0.051,0
"20867","11/23/2023"," 11:45:00 PM",0,0,0,0.034,0.017,0
"20868","11/24/2023"," 12:00:00 AM",0,0,0,0,0,0
"20869","11/24/2023"," 12:15:00 AM",0,0,0,0.017,0,0
"20870","11/24/2023"," 12:30:00 AM",0,0,0,0,0,0
"20871","11/24/2023"," 12:45:00 AM",0,0,0,0,0,0
"20872","11/24/2023"," 01:00:00 AM",0,0,0,0,0,0
"20873","11/24/2023"," 01:15:00 AM",0,0,0,0,0,0
"20874","11/24/2023"," 01:30:00 AM",0,0,0,0,0,0
"20875","11/24/2023"," 01:45:00 AM",0,0,0,0,0,0
"20876","11/24/2023"," 02:00:00 AM",0,0,0,0,0,0
"20877","11/24/2023"," 02:15:00 AM",0,0,0,0,0,0
"20878","11/24/2023"," 02:30:00 AM",0,0,0,0,0,0
"20879","11/24/2023"," 02:45:00 AM",0,0,0,0,0,0
"20880","11/24/2023"," 03:00:00 AM",0,0,0,0,0,0
"20881","11/24/2023"," 03:15:00 AM",0,0,0,0,0,0
"20882","11/24/2023"," 03:30:00 AM",0,0,0,0,0,0
"20883","11/24/2023"," 03:45:00 AM",0,0,0,0,0,0
"20884","11/24/2023"," 04:00:00 AM",0,0,0,0.017,0,0
"20885","11/24/2023"," 04:15:00 AM",0,0,0,0,0,0
"20886","11/24/2023"," 04:30:00 AM",0,0,0,0,0,0
"20887","11/24/2023"," 04:45:00 AM",0,0,0,0.017,0,0
"20888","11/24/2023"," 05:00:00 AM",0,0,0,0,0,0
"20889","11/24/2023"," 05:15:00 AM",0,0,0,0,0,0
"20890","11/24/2023"," 05:30:00 AM",0,0,0,0,0,0
"20891","11/24/2023"," 05:45:00 AM",0,0,0,0,0,0
"20892","11/24/2023"," 06:00:00 AM",0,0,0,0,0,0
"20893","11/24/2023"," 06:15:00 AM",0,0,0,0,0,0
"20894","11/24/2023"," 06:30:00 AM",0,0,0,0,0,0
"20895","11/24/2023"," 06:45:00 AM",0,0,0,0,0,0
"20896","11/24/2023"," 07:00:00 AM",0,0,0,0,0,0
"20897","11/24/2023"," 07:15:00 AM",0,0,0,0,0,0
"20898","11/24/2023"," 07:30:00 AM",0,0,0,0,0,0
"20899","11/24/2023"," 07:45:00 AM",0,0,0,0,0,0
"20900","11/24/2023"," 08:00:00 AM",0,0,0,0,0,0
"20901","11/24/2023"," 08:15:00 AM",0,0,0,0,0,0
"20902","11/24/2023"," 08:30:00 AM",0,0,0,0,0,0
"20903","11/24/2023"," 08:45:00 AM",0,0,0,0,0,0
"20904","11/24/2023"," 09:00:00 AM",0,0,0,0,0,0
"20905","11/24/2023"," 09:15:00 AM",0,0,0,0,0,0
"20906","11/24/2023"," 09:30:00 AM",0,0,0,0,0,0
"20907","11/24/2023"," 09:45:00 AM",0,0,0,0,0,0
"20908","11/24/2023"," 10:00:00 AM",0,0,0,0,0,0
"20909","11/24/2023"," 10:15:00 AM",0,0,0,0,0,0
"20910","11/24/2023"," 10:30:00 AM",0,0,0,0,0,0
"20911","11/24/2023"," 10:45:00 AM",0,0,0,0,0,0
"20912","11/24/2023"," 11:00:00 AM",0,0,0,0,0,0
"20913","11/24/2023"," 11:15:00 AM",0,0,0,0,0,0
"20914","11/24/2023"," 11:30:00 AM",0,0,0,0,0,0
"20915","11/24/2023"," 11:45:00 AM",0,0,0,0,0,0
"20916","11/24/2023"," 12:00:00 PM",0,0,0,0,0,0
"20917","11/24/2023"," 12:15:00 PM",0,0,0,0,0,0
"20918","11/24/2023"," 12:30:00 PM",0,0,0,0,0,0
"20919","11/24/2023"," 12:45:00 PM",0,0,0,0,0,0
"20920","11/24/2023"," 01:00:00 PM",0,0,0,0,0,0
"20921","11/24/2023"," 01:15:00 PM",0,0,0,0,0,0
"20922","11/24/2023"," 01:30:00 PM",0,0,0,0,0,0
"20923","11/24/2023"," 01:45:00 PM",0,0,0,0,0,0
"20924","11/24/2023"," 02:00:00 PM",0,0,0,0,0,0
"20925","11/24/2023"," 02:15:00 PM",0,0,0,0,0,0
"20926","11/24/2023"," 02:30:00 PM",0,0,0,0,0,0
"20927","11/24/2023"," 02:45:00 PM",0,0,0,0,0,0
"20928","11/24/2023"," 03:00:00 PM",0,0,0,0,0,0
"20929","11/24/2023"," 03:15:00 PM",0,0,0,0,0,0
"20930","11/24/2023"," 03:30:00 PM",0,0,0,0,0,0
"20931","11/24/2023"," 03:45:00 PM",0,0,0,0,0,0
"20932","11/24/2023"," 04:00:00 PM",0,0,0,0,0,0
"20933","11/24/2023"," 04:15:00 PM",0,0,0,0,0,0
"20934","11/24/2023"," 04:30:00 PM",0,0,0,0,0,0
"20935","11/24/2023"," 04:45:00 PM",0,0,0,0,0,0
"20936","11/24/2023"," 05:00:00 PM",0,0,0,0,0,0
"20937","11/24/2023"," 05:15:00 PM",0,0,0,0,0,0
"20938","11/24/2023"," 05:30:00 PM",0,0,0,0,0,0
"20939","11/24/2023"," 05:45:00 PM",0,0,0,0,0,0
"20940","11/24/2023"," 06:00:00 PM",0,0,0,0,0,0
"20941","11/24/2023"," 06:15:00 PM",0,0,0,0,0,0
"20942","11/24/2023"," 06:30:00 PM",0,0,0,0,0,0
"20943","11/24/2023"," 06:45:00 PM",0,0,0,0,0,0
"20944","11/24/2023"," 07:00:00 PM",0,0,0,0,0,0
"20945","11/24/2023"," 07:15:00 PM",0,0,0,0,0,0
"20946","11/24/2023"," 07:30:00 PM",0,0,0,0,0,0
"20947","11/24/2023"," 07:45:00 PM",0,0,0,0,0,0
"20948","11/24/2023"," 08:00:00 PM",0,0,0,0,0,0
"20949","11/24/2023"," 08:15:00 PM",0,0,0,0,0,0
"20950","11/24/2023"," 08:30:00 PM",0,0,0,0,0,0
"20951","11/24/2023"," 08:45:00 PM",0,0,0,0,0,0
"20952","11/24/2023"," 09:00:00 PM",0,0,0,0,0,0
"20953","11/24/2023"," 09:15:00 PM",0,0,0,0,0,0
"20954","11/24/2023"," 09:30:00 PM",0,0,0,0,0,0
"20955","11/24/2023"," 09:45:00 PM",0,0,0,0,0,0
"20956","11/24/2023"," 10:00:00 PM",0,0,0,0,0,0
"20957","11/24/2023"," 10:15:00 PM",0,0,0,0,0,0
"20958","11/24/2023"," 10:30:00 PM",0,0,0,0,0,0
"20959","11/24/2023"," 10:45:00 PM",0,0,0,0,0,0
"20960","11/24/2023"," 11:00:00 PM",0,0,0,0,0,0
"20961","11/24/2023"," 11:15:00 PM",0,0,0,0,0,0
"20962","11/24/2023"," 11:30:00 PM",0,0,0,0,0,0
"20963","11/24/2023"," 11:45:00 PM",0,0,0,0,0,0
"20964","11/25/2023"," 12:00:00 AM",0,0,0,0,0,0
"20965","11/25/2023"," 12:15:00 AM",0,0,0,0,0,0
"20966","11/25/2023"," 12:30:00 AM",0,0,0,0,0,0
"20967","11/25/2023"," 12:45:00 AM",0,0,0,0,0,0
"20968","11/25/2023"," 01:00:00 AM",0,0,0,0,0,0
"20969","11/25/2023"," 01:15:00 AM",0,0,0,0,0,0
"20970","11/25/2023"," 01:30:00 AM",0,0,0,0,0,0
"20971","11/25/2023"," 01:45:00 AM",0,0,0,0,0,0
"20972","11/25/2023"," 02:00:00 AM",0,0,0,0,0,0
"20973","11/25/2023"," 02:15:00 AM",0,0,0,0,0,0
"20974","11/25/2023"," 02:30:00 AM",0,0,0,0,0,0
"20975","11/25/2023"," 02:45:00 AM",0,0,0,0,0,0
"20976","11/25/2023"," 03:00:00 AM",0,0,0,0,0,0
"20977","11/25/2023"," 03:15:00 AM",0,0,0,0,0,0
"20978","11/25/2023"," 03:30:00 AM",0,0,0,0,0,0
"20979","11/25/2023"," 03:45:00 AM",0,0,0,0,0,0
"20980","11/25/2023"," 04:00:00 AM",0,0,0,0,0,0
"20981","11/25/2023"," 04:15:00 AM",0,0,0,0,0,0
"20982","11/25/2023"," 04:30:00 AM",0,0,0,0,0,0
"20983","11/25/2023"," 04:45:00 AM",0,0,0,0,0,0
"20984","11/25/2023"," 05:00:00 AM",0,0,0,0,0,0
"20985","11/25/2023"," 05:15:00 AM",0,0,0,0,0,0
"20986","11/25/2023"," 05:30:00 AM",0,0,0,0,0,0
"20987","11/25/2023"," 05:45:00 AM",0,0,0,0,0,0
"20988","11/25/2023"," 06:00:00 AM",0,0,0,0,0,0
"20989","11/25/2023"," 06:15:00 AM",0,0,0,0,0,0
